,State,Bill Name,Issues,Status,Status Detail,Status Date,Month,Day,Year
1387,Kentucky,HB 470,Barriers to accurate IDs | Healthcare restrictions | Restricting student & educator rights,Defeated,Dead,03/30/2023,3,30,2023
1388,Rhode Island,HB 5688,Restricting student & educator rights,Defeated,Dead,06/16/2023,6,16,2023
1389,Texas,SB 1029,Healthcare restrictions | ,Defeated,Dead,05/29/2023,5,29,2023
1390,Rhode Island,SB 391,Restricting student & educator rights,Defeated,Dead,06/16/2023,6,16,2023
1391,New Mexico,HB 492,Restricting student & educator rights,Defeated,Dead,03/18/2023,3,18,2023
1392,Montana,SB 413,Restricting student & educator rights,Defeated,Missed deadline for general bill transmittal,03/13/2023,3,13,2023
1393,Arkansas,HB 1468,Restricting student & educator rights,Passed into Law,Became law,04/11/2023,4,11,2023
1394,Iowa,SF 335,Restricting student & educator rights,Defeated,Renumbered as SF 482,03/02/2023,3,2,2023
1395,Iowa,SSB 1145,Restricting student & educator rights,Defeated,Refer to numbered bill  SF 496,05/26/2023,5,26,2023
1396,Missouri,HB 1157,Weakening Civil Rights Laws,Defeated,Dead,05/12/2023,5,12,2023
1397,Kentucky,SB 145,Restricting student & educator rights,Passed into Law,Governor signed,03/24/2023,3,24,2023
1398,Montana,SB 337,Restricting student & educator rights,Defeated,Missed deadline for general bill transmittal,03/13/2023,3,13,2023
1399,Utah,HB 464,Restricting student & educator rights,Defeated,House filed,03/03/2023,3,3,2023
1400,Arkansas,SB 270,Other anti-LGBTQ bills | Public accommodation bans,Passed into Law,Became act,04/11/2023,4,11,2023
1401,Idaho,HB 63,Weakening Civil Rights Laws,Defeated,Dead,04/06/2023,4,6,2023
1402,Montana,HB 303,Weakening Civil Rights Laws,Passed into Law,Governor signed,05/03/2023,5,3,2023
1403,Kentucky,SB 115,Free speech & expression bans | ,Defeated,Dead,03/30/2023,3,30,2023
1404,Missouri,HB 75,Restricting student & educator rights,Defeated,Dead,05/12/2023,5,12,2023
1405,Idaho,SB 1100,Restricting student & educator rights,Passed into Law,Governor signed,03/23/2023,3,23,2023
1406,Missouri,SB 390,Restricting student & educator rights,Defeated,Dead,05/12/2023,5,12,2023
1407,Oregon,SB 897,Healthcare restrictions | ,Defeated,Dead,06/25/2023,6,25,2023
1408,Georgia,SB 140,Healthcare restrictions | ,Passed into Law,Governor signed,03/23/2023,3,23,2023
1409,North Dakota,HB 1526,Restricting student & educator rights,Defeated,"Second reading, failed to pass",02/15/2023,2,15,2023
1410,North Dakota,HB 1111,Other anti-LGBTQ bills,Passed into Law,Governor signed,04/06/2023,4,6,2023
1411,North Dakota,HB 1474,Other anti-LGBTQ bills,Passed into Law,Governor signed,05/08/2023,5,8,2023
1412,North Dakota,HB 1297,Barriers to accurate IDs | ,Passed into Law,Governor signed,05/08/2023,5,8,2023
1413,North Dakota,SB 2188,Restricting student & educator rights,Defeated,"Second read, failed to pass",02/08/2023,2,8,2023
1414,North Dakota,HB 1488,Restricting student & educator rights,Defeated,Dead,04/29/2023,4,29,2023
1415,North Dakota,HB 1489,Restricting student & educator rights,Passed into Law,Governor signed,04/11/2023,4,11,2023
1416,North Dakota,HB 1522,Restricting student & educator rights,Passed into Law,Governor signed,05/08/2023,5,8,2023
1417,North Dakota,HB 1301,Healthcare restrictions | ,Defeated,Failed to pass House,02/17/2023,2,17,2023
1418,Kentucky,SB 150,Healthcare restrictions | Restricting student & educator rights,Passed into Law,Governor veto overridden,03/29/2023,3,29,2023
1419,Kentucky,SB 102,Restricting student & educator rights,Defeated,Dead,03/30/2023,3,30,2023
1420,Arizona,HB 2711,Restricting student & educator rights,Defeated,Dead,07/31/2023,7,31,2023
1421,Kentucky,HB 177,Restricting student & educator rights,Defeated,Dead,03/30/2023,3,30,2023
1422,Kentucky,HB 173,Restricting student & educator rights,Defeated,Withdrawn,03/13/2023,3,13,2023
1423,Kansas,SB 180,Other anti-LGBTQ bills,Passed into Law,Senate and House override of Governor veto,04/27/2023,4,27,2023
1424,Missouri,SB 598,Healthcare restrictions | ,Defeated,Dead,05/12/2023,5,12,2023
1425,Texas,HB 1952,Barriers to accurate IDs | ,Defeated,Dead,05/29/2023,5,29,2023
1426,Arkansas,SB 199,Healthcare restrictions | ,Passed into Law,Became act without Governor’s signature,03/16/2023,3,16,2023
1427,Idaho,HB 71,Healthcare restrictions | ,Passed into Law,Governor signed,04/04/2023,4,4,2023
1428,Wyoming,SF 144,Healthcare restrictions | ,Defeated,Passed Senate; House Committee of the Whole did not consider,02/27/2023,2,27,2023
1429,Wyoming,SF 133,Restricting student & educator rights,Passed into Law,Became act without Governor’s signature,03/17/2023,3,17,2023
1430,Arizona,SB 1694,Other anti-LGBTQ bills,Defeated,Dead,07/31/2023,7,31,2023
1431,Arizona,SB 1417,Other anti-LGBTQ bills,Defeated,Dead,07/31/2023,7,31,2023
1432,Wyoming,HB 262,Weakening Civil Rights Laws,Defeated,Died in committee,02/07/2023,2,7,2023
1433,West Virginia,HB 3042,Weakening Civil Rights Laws,Passed into Law,Governor signed,03/09/2023,3,9,2023
1434,Tennessee,SB 1440,Other anti-LGBTQ bills,Passed into Law,Governor signed,05/17/2023,5,17,2023
1435,South Dakota,HB 1125,Free speech & expression bans | ,Defeated,Tabled by committee,02/13/2023,2,13,2023
1436,North Dakota,HB 1333,Free speech & expression bans | ,Passed into Law,Governor signed,04/24/2023,4,24,2023
1437,Tennessee,HB 1269,Restricting student & educator rights,Passed into Law,Companion bill SB 466 signed by Governor,05/17/2023,5,17,2023
1438,Tennessee,SB 1237,Restricting student & educator rights,Passed into Law,Governor signed,04/28/2023,4,28,2023
1439,North Carolina,S 49,Restricting student & educator rights,Passed into Law,Senate and House override of Governor veto,08/16/2023,8,16,2023
1440,West Virginia,HB 2007,Healthcare restrictions | ,Passed into Law,Governor signed,03/29/2023,3,29,2023
1441,Texas,HB 1752,Healthcare restrictions | ,Defeated,Dead,05/29/2023,5,29,2023
1442,Mississippi,SB 2861,Healthcare restrictions | ,Defeated,Died in committee,01/31/2023,1,31,2023
1443,Texas,HB 1686,Healthcare restrictions | ,Passed into Law,Companion bill SB 14 signed by Governor,06/02/2023,6,2,2023
1444,Mississippi,SB 2883,Healthcare restrictions | ,Defeated,Died in committee,01/31/2023,1,31,2023
1445,Mississippi,HB 1258,Healthcare restrictions | ,Defeated,Died in committee,01/31/2023,1,31,2023
1446,Mississippi,HB 1126,Healthcare restrictions | ,Defeated,Died in committee,01/31/2023,1,31,2023
1447,Mississippi,SB 2770,Healthcare restrictions | ,Defeated,Died in committee,01/31/2023,1,31,2023
1448,Mississippi,SB 2760,Healthcare restrictions | ,Defeated,Died in committee,01/31/2023,1,31,2023
1449,Mississippi,HB 1124,Healthcare restrictions | ,Defeated,Died in committee,01/31/2023,1,31,2023
1450,Tennessee,HB 1,Healthcare restrictions | ,Passed into Law,Companion bill SB 1 signed by Governor,03/02/2023,3,2,2023
1451,Kansas,HB 2238,Restricting student & educator rights,Passed into Law,Governor veto overridden,04/05/2023,4,5,2023
1452,South Dakota,HB 1116,Free speech & expression bans | Restricting student & educator rights,Defeated,Dead,03/27/2023,3,27,2023
1453,Arizona,SB 1698,Free speech & expression bans | ,Defeated,Governor vetoed,06/16/2023,6,16,2023
1454,Tennessee,SB 466,Restricting student & educator rights,Passed into Law,Governor signed,05/17/2023,5,17,2023
1455,Arkansas,SB 125,Restricting student & educator rights,Passed into Law,Became law,04/11/2023,4,11,2023
1456,Mississippi,HB 1480,Restricting student & educator rights,Defeated,Died in committee,01/31/2023,1,31,2023
1457,Mississippi,HB 1476,Restricting student & educator rights,Defeated,Died in committee,01/31/2023,1,31,2023
1458,Mississippi,HB 1489,Restricting student & educator rights,Defeated,Died in committee,01/31/2023,1,31,2023
1459,Texas,SB 649,Restricting student & educator rights,Defeated,Dead,05/29/2023,5,29,2023
1460,Mississippi,HB 1074,Other anti-LGBTQ bills | Restricting student & educator rights,Defeated,Died in committee,01/31/2023,1,31,2023
1461,Maryland,HB 359,Restricting student & educator rights,Defeated,Unfavorable committee report,02/20/2023,2,20,2023
1462,Mississippi,SB 2764,Restricting student & educator rights,Defeated,Died in committee,01/31/2023,1,31,2023
1463,Arizona,SB 1700,Restricting student & educator rights,Defeated,Dead,07/31/2023,7,31,2023
1464,Texas,SB 625,Healthcare restrictions | ,Passed into Law,Companion bill SB 14 signed by Governor,06/02/2023,6,2,2023
1465,Arizona,SB 1702,Healthcare restrictions | ,Defeated,Dead,07/31/2023,7,31,2023
1466,Missouri,SB 42,Restricting student & educator rights,Defeated,Dead,05/12/2023,5,12,2023
1467,Missouri,SB 2,Restricting student & educator rights,Defeated,Dead,05/12/2023,5,12,2023
1468,Missouri,SB 48,Restricting student & educator rights,Defeated,Dead,05/12/2023,5,12,2023
1469,Missouri,HB 170,Restricting student & educator rights,Defeated,Dead,05/12/2023,5,12,2023
1470,Virginia,SB 791,Healthcare restrictions | ,Defeated,Passed by indefinitely by committee,02/02/2023,2,2,2023
1471,Missouri,SB 29,Restricting student & educator rights,Defeated,Dead,05/12/2023,5,12,2023
1472,Utah,HB 132,Healthcare restrictions | ,Defeated,House filed,03/03/2023,3,3,2023
1473,Missouri,HB 183,Restricting student & educator rights,Defeated,Dead,05/12/2023,5,12,2023
1474,Utah,SB 16,Healthcare restrictions | ,Passed into Law,Governor signed,01/28/2023,1,28,2023
1475,Missouri,HB 337,Restricting student & educator rights,Defeated,Dead,05/12/2023,5,12,2023
1476,Texas,SB 249,Healthcare restrictions | ,Defeated,Dead,05/29/2023,5,29,2023
1477,Missouri,SB 39,Restricting student & educator rights,Passed into Law,Governor signed,06/07/2023,6,7,2023
1478,Texas,HB 122,Healthcare restrictions | ,Defeated,Dead,05/29/2023,5,29,2023
1479,Oklahoma,SB 26,Restricting student & educator rights,Passed into Law,Governor signed,05/25/2023,5,25,2023
1480,Texas,HB 41,Healthcare restrictions | ,Defeated,Dead,05/29/2023,5,29,2023
1481,Missouri,SB 165,Restricting student & educator rights,Defeated,Dead,05/12/2023,5,12,2023
1482,Texas,SB 250,Healthcare restrictions | ,Defeated,Dead,05/29/2023,5,29,2023
1483,Colorado,HB 23-1098,Restricting student & educator rights,Defeated,Postponed indefinitely by committee,02/13/2023,2,13,2023
1484,Kentucky,HB 30,Restricting student & educator rights,Defeated,Dead,03/30/2023,3,30,2023
1485,Texas,HB 42,Healthcare restrictions | ,Defeated,Dead,05/29/2023,5,29,2023
1486,Texas,HB 1155,Restricting student & educator rights,Defeated,Dead,05/29/2023,5,29,2023
1487,Oregon,HB 2477,Restricting student & educator rights,Defeated,Dead,06/25/2023,6,25,2023
1488,Missouri,HB 634,Restricting student & educator rights,Defeated,Dead,05/12/2023,5,12,2023
1489,Virginia,SB 960,Healthcare restrictions | Restricting student & educator rights | Weakening Civil Rights Laws,Defeated,Passed by indefinitely by committee,02/02/2023,2,2,2023
1490,Texas,HB 1541,Restricting student & educator rights,Defeated,Dead,05/29/2023,5,29,2023
1491,Mississippi,SB 2820,Restricting student & educator rights,Defeated,Died in committee,01/31/2023,1,31,2023
1492,Texas,HB 1532,Healthcare restrictions | ,Defeated,Dead,05/29/2023,5,29,2023
1493,Tennessee,SB 1,Healthcare restrictions | ,Passed into Law,Governor signed,03/02/2023,3,2,2023
1494,Oregon,SB 452,Healthcare restrictions | ,Defeated,Dead,06/25/2023,6,25,2023
1495,Missouri,HB 916,Healthcare restrictions | ,Defeated,Dead,05/12/2023,5,12,2023
1496,Mississippi,SB 2058,Restricting student & educator rights,Defeated,Died in committee,01/31/2023,1,31,2023
1497,Mississippi,HB 1144,Restricting student & educator rights,Defeated,Died in committee,01/31/2023,1,31,2023
1498,Mississippi,SB 2773,Restricting student & educator rights,Defeated,Died in committee,01/31/2023,1,31,2023
1499,Tennessee,HB 306,Restricting student & educator rights,Passed into Law,Companion bill SB 1237 signed by Governor,04/28/2023,4,28,2023
1500,Oregon,SB 749,Restricting student & educator rights,Defeated,Dead,06/25/2023,6,25,2023
1501,North Dakota,HB 1249,Restricting student & educator rights,Passed into Law,Governor signed,04/11/2023,4,11,2023
1502,Arizona,SB 1040,Restricting student & educator rights,Defeated,Governor vetoed,06/08/2023,6,8,2023
1503,Wyoming,SF 117,Restricting student & educator rights,Defeated,Passed Senate; House did not consider for introduction,02/24/2023,2,24,2023
1504,Texas,HB 631,Restricting student & educator rights,Defeated,Dead,05/29/2023,5,29,2023
1505,North Dakota,SB 2231,Other anti-LGBTQ bills | Restricting student & educator rights,Defeated,Dead,04/29/2023,4,29,2023
1506,North Dakota,SB 2260,Restricting student & educator rights,Defeated,Dead,04/29/2023,4,29,2023
1507,Mississippi,HB 509,Restricting student & educator rights,Defeated,Died in committee,01/31/2023,1,31,2023
1508,Virginia,SB 1203,Healthcare restrictions | ,Defeated,Incorporated by committee into SB 791,02/02/2023,2,2,2023
1509,Idaho,SB 1016,Public accommodation bans,Passed into Law,Governor signed,03/27/2023,3,27,2023
1510,Indiana,HB 1524,Barriers to accurate IDs | ,Defeated,Dead,04/28/2023,4,28,2023
1511,Indiana,HB 1346,Restricting student & educator rights,Defeated,Dead,04/28/2023,4,28,2023
1512,North Dakota,HB 1254,Healthcare restrictions | ,Passed into Law,Governor signed,04/19/2023,4,19,2023
1513,Indiana,HB 1608,Restricting student & educator rights,Passed into Law,Governor signed,05/04/2023,5,4,2023
1514,Montana,SB 99,Healthcare restrictions | ,Passed into Law,Governor signed,04/28/2023,4,28,2023
1515,South Carolina,S 276,Other anti-LGBTQ bills,Advancing,Referred to committee,01/10/2023,1,10,2023
1516,Mississippi,SB 2076,Restricting student & educator rights,Defeated,Died in committee,01/31/2023,1,31,2023
1517,New Jersey,A 328,Weakening Civil Rights Laws,Introduced,Active,01/10/2023,1,10,2023
1518,Texas,SB 162,Barriers to accurate IDs | ,Defeated,Dead,05/29/2023,5,29,2023
1519,North Dakota,HB 1139,Barriers to accurate IDs | ,Passed into Law,Governor signed,04/10/2023,4,10,2023
1520,Texas,HB 708,Free speech & expression bans | ,Defeated,Dead,05/29/2023,5,29,2023
1521,Texas,HB 643,Free speech & expression bans | ,Defeated,Dead,05/29/2023,5,29,2023
1522,Tennessee,HB 9,Free speech & expression bans | ,Passed into Law,Companion bill SB 3 signed by Governor,03/02/2023,3,2,2023
1523,Tennessee,SB 3,Free speech & expression bans | ,Passed into Law,Governor signed,03/02/2023,3,2,2023
1524,North Dakota,HB 1205,Free speech & expression bans | ,Passed into Law,Governor signed,04/25/2023,4,25,2023
1525,Missouri,SB 429,Free speech & expression bans | ,Defeated,Dead,05/12/2023,5,12,2023
1526,Missouri,HB 498,Free speech & expression bans | ,Defeated,Dead,05/12/2023,5,12,2023
1527,Missouri,HB 494,Free speech & expression bans | ,Defeated,Dead,05/12/2023,5,12,2023
1528,Montana,HB 359,Free speech & expression bans | ,Passed into Law,Governor signed,05/22/2023,5,22,2023
1529,Indiana,SB 413,Restricting student & educator rights,Defeated,Dead,04/28/2023,4,28,2023
1530,Arizona,SB 1030,Free speech & expression bans | ,Defeated,Governor vetoed,06/16/2023,6,16,2023
1531,Arkansas,SB 43,Free speech & expression bans | ,Passed into Law,Became act,02/27/2023,2,27,2023
1532,Indiana,SB 386,Restricting student & educator rights,Defeated,Dead,04/28/2023,4,28,2023
1533,New Jersey,S 585,Restricting student & educator rights,Advancing,Referred to committee,01/11/2023,1,11,2023
1534,Indiana,HB 1520,Public accommodation bans | Restricting student & educator rights,Defeated,Dead,04/28/2023,4,28,2023
1535,New Jersey,A 1418,Restricting student & educator rights,Advancing,Referred to committee,01/11/2023,1,11,2023
1536,Missouri,SB 134,Restricting student & educator rights,Defeated,Dead,05/12/2023,5,12,2023
1537,Indiana,HB 1589,Healthcare restrictions | ,Defeated,Dead,04/28/2023,4,28,2023
1538,Arizona,SB 1001,Restricting student & educator rights | Weakening Civil Rights Laws,Defeated,Governor vetoed,05/19/2023,5,19,2023
1539,Virginia,HB 1707,Restricting student & educator rights,Defeated,Incorporated by committee into HB 2432,02/03/2023,2,3,2023
1540,Indiana,HB 1569,Healthcare restrictions | ,Passed into Law,Governor signed,04/20/2023,4,20,2023
